 870, 154, 172
 870.125, 81, 139
 870.25, 81, 120
 870.375, 82, 119
 870.5, 81, 118
 870.625, 80, 118
 870.75, 81, 118
 870.875, 81, 118
 871, 81, 118
 871.125, 82, 118
 871.25, 82, 118
 871.375, 82, 118
 871.5, 81, 118
 871.625, 81, 118
 871.75, 81, 118
 871.875, 79, 118
 872, 81, 118
 872.125, 81, 118
 872.25, 82, 118
 872.375, 80, 118
 872.5, 81, 118
 872.625, 81, 118
 872.75, 82, 118
 872.875, 80, 118
 873, 79, 118
 873.125, 82, 118
 873.25, 81, 118
 873.375, 82, 118
 873.5, 81, 118
 873.625, 80, 118
 873.75, 81, 118
 873.875, 81, 118
 874, 82, 118
 874.125, 82, 118
 874.25, 81, 118
 874.375, 81, 118
 874.5, 82, 118
 874.625, 81, 118
 874.75, 81, 118
 874.875, 82, 118
 875, 83, 118
 875.125, 82, 118
 875.25, 82, 118
 875.375, 80, 118
 875.5, 81, 118
 875.625, 82, 118
 875.75, 79, 118
 875.875, 81, 118
 876, 81, 118
 876.125, 81, 118
 876.25, 81, 118
 876.375, 82, 118
 876.5, 82, 118
 876.625, 80, 118
 876.75, 81, 118
 876.875, 81, 118
 877, 81, 118
 877.125, 81, 118
 877.25, 80, 118
 877.375, 80, 123
 877.5, 98, 122
 877.625, 82, 118
 877.75, 81, 118
 877.875, 82, 118
 878, 81, 118
 878.125, 81, 118
 878.25, 81, 118
 878.375, 81, 118
 878.5, 83, 118
 878.625, 80, 118
 878.75, 81, 118
 878.875, 81, 118
 879, 81, 118
 879.125, 81, 118
 879.25, 81, 118
 879.375, 82, 118
 879.5, 80, 118
 879.625, 79, 118
 879.75, 82, 119
 879.875, 82, 214
 880, 134, 200
 880.125, 81, 119
 880.25, 81, 118
 880.375, 81, 118
 880.5, 82, 118
 880.625, 81, 118
 880.75, 80, 118
 880.875, 82, 118
 881, 82, 118
 881.125, 81, 118
 881.25, 80, 118
 881.375, 81, 118
 881.5, 81, 118
 881.625, 80, 118
 881.75, 81, 118
 881.875, 80, 118
 882, 82, 118
 882.125, 80, 118
 882.25, 81, 118
 882.375, 80, 118
 882.5, 81, 118
 882.625, 81, 118
 882.75, 81, 118
 882.875, 81, 118
 883, 82, 118
 883.125, 82, 118
 883.25, 82, 118
 883.375, 81, 118
 883.5, 83, 118
 883.625, 81, 118
 883.75, 83, 118
 883.875, 81, 118
 884, 82, 118
 884.125, 82, 118
 884.25, 80, 118
 884.375, 82, 118
 884.5, 82, 118
 884.625, 81, 140
 884.75, 81, 274
 884.875, 83, 293
 885, 221, 275
 885.125, 80, 221
 885.25, 82, 119
 885.375, 83, 118
 885.5, 82, 118
 885.625, 81, 118
 885.75, 82, 118
 885.875, 83, 118
 886, 82, 118
 886.125, 83, 118
 886.25, 82, 118
 886.375, 81, 118
 886.5, 82, 118
 886.625, 81, 118
 886.75, 82, 118
 886.875, 83, 118
 887, 80, 118
 887.125, 83, 118
 887.25, 83, 118
 887.375, 82, 118
 887.5, 82, 118
 887.625, 81, 118
 887.75, 82, 118
 887.875, 84, 118
 888, 82, 118
 888.125, 83, 118
 888.25, 82, 118
 888.375, 83, 118
 888.5, 82, 118
 888.625, 82, 118
 888.75, 83, 118
 888.875, 83, 118
 889, 83, 118
 889.125, 83, 118
 889.25, 83, 118
 889.375, 83, 118
 889.5, 83, 118
 889.625, 82, 118
 889.75, 83, 118
 889.875, 82, 118
 890, 83, 118
 890.125, 82, 118
 890.25, 83, 118
 890.375, 84, 118
 890.5, 82, 118
 890.625, 82, 118
 890.75, 84, 118
 890.875, 83, 118
 891, 85, 118
 891.125, 84, 118
 891.25, 83, 118
 891.375, 82, 118
 891.5, 85, 118
 891.625, 84, 118
 891.75, 83, 120
 891.875, 83, 120
 892, 84, 119
 892.125, 84, 118
 892.25, 82, 118
 892.375, 83, 118
 892.5, 82, 118
 892.625, 84, 118
 892.75, 83, 118
 892.875, 82, 118
 893, 83, 119
 893.125, 84, 130
 893.25, 83, 120
 893.375, 82, 118
 893.5, 85, 119
 893.625, 83, 120
 893.75, 85, 128
 893.875, 85, 139
 894, 84, 139
 894.125, 84, 130
 894.25, 83, 122
 894.375, 83, 120
 894.5, 83, 120
 894.625, 86, 120
 894.75, 84, 118
 894.875, 83, 118
 895, 83, 120
 895.125, 83, 120
 895.25, 84, 120
 895.375, 86, 119
 895.5, 86, 119
 895.625, 84, 119
 895.75, 86, 119
 895.875, 82, 119
 896, 84, 120
 896.125, 84, 120
 896.25, 83, 120
 896.375, 84, 121
 896.5, 85, 121
 896.625, 82, 122
 896.75, 83, 124
 896.875, 87, 137
 897, 86, 124
 897.125, 82, 127
 897.25, 86, 155
 897.375, 88, 147
 897.5, 84, 143
 897.625, 85, 139
 897.75, 90, 141
 897.875, 81, 147
 898, 83, 151
 898.125, 92, 158
 898.25, 99, 163
 898.375, 94, 171
 898.5, 98, 169
 898.625, 94, 180
 898.75, 84, 190
 898.875, 99, 245
 899, 118, 274
 899.125, 112, 315
 899.25, 115, 369
 899.375, 121, 451
 899.5, 124, 500
 899.625, 126, 506
 899.75, 171, 507
 899.875, 299, 506
 900, 483, 503
 900.125, 284, 504
 900.25, 195, 479
 900.375, 138, 378
 900.5, 133, 303
 900.625, 116, 247
 900.75, 113, 197
 900.875, 103, 190
 901, 98, 258
 901.125, 91, 258
 901.25, 89, 239
 901.375, 92, 160
 901.5, 82, 154
 901.625, 88, 151
 901.75, 91, 146
 901.875, 89, 139
 902, 82, 136
 902.125, 87, 132
 902.25, 82, 129
 902.375, 85, 128
 902.5, 83, 126
 902.625, 79, 124
 902.75, 82, 123
 902.875, 83, 121
 903, 83, 121
 903.125, 83, 120
 903.25, 83, 120
 903.375, 85, 122
 903.5, 85, 124
 903.625, 86, 121
 903.75, 85, 120
 903.875, 83, 119
 904, 82, 119
 904.125, 85, 119
 904.25, 83, 119
 904.375, 84, 119
 904.5, 85, 119
 904.625, 85, 119
 904.75, 83, 120
 904.875, 82, 121
 905, 96, 125
 905.125, 84, 126
 905.25, 83, 119
 905.375, 86, 118
 905.5, 84, 118
 905.625, 84, 118
 905.75, 85, 118
 905.875, 84, 118
 906, 85, 118
 906.125, 85, 118
 906.25, 84, 119
 906.375, 85, 119
 906.5, 83, 118
 906.625, 85, 119
 906.75, 85, 119
 906.875, 83, 119
 907, 84, 119
 907.125, 84, 119
 907.25, 83, 119
 907.375, 84, 119
 907.5, 86, 119
 907.625, 84, 119
 907.75, 86, 119
 907.875, 85, 119
 908, 83, 118
 908.125, 83, 118
 908.25, 84, 118
 908.375, 84, 118
 908.5, 86, 118
 908.625, 83, 118
 908.75, 84, 118
 908.875, 83, 118
 909, 85, 118
 909.125, 85, 118
 909.25, 84, 118
 909.375, 86, 118
 909.5, 83, 118
 909.625, 84, 118
 909.75, 85, 118
 909.875, 86, 118
 910, 85, 119
 910.125, 85, 119
 910.25, 83, 118
 910.375, 84, 118
 910.5, 84, 119
 910.625, 85, 118
 910.75, 83, 118
 910.875, 84, 118
 911, 84, 118
 911.125, 84, 152
 911.25, 104, 155
 911.375, 83, 119
 911.5, 84, 119
 911.625, 85, 119
 911.75, 85, 119
 911.875, 85, 119
 912, 83, 119
 912.125, 85, 119
 912.25, 84, 119
 912.375, 84, 118
 912.5, 82, 127
 912.625, 84, 118
 912.75, 83, 119
 912.875, 86, 124
 913, 84, 119
 913.125, 85, 119
 913.25, 85, 118
 913.375, 84, 118
 913.5, 84, 119
 913.625, 83, 118
 913.75, 82, 118
 913.875, 85, 118
 914, 83, 119
 914.125, 84, 118
 914.25, 85, 119
 914.375, 85, 118
 914.5, 85, 118
 914.625, 84, 119
 914.75, 85, 118
 914.875, 86, 119
 915, 254, 119
 915.125, 89, 122
 915.25, 85, 120
 915.375, 83, 119
 915.5, 84, 119
 915.625, 84, 119
 915.75, 83, 119
 915.875, 84, 119
 916, 84, 119
 916.125, 83, 119
 916.25, 86, 119
 916.375, 85, 119
 916.5, 83, 119
 916.625, 84, 119
 916.75, 84, 119
 916.875, 82, 119
 917, 84, 119
 917.125, 85, 119
 917.25, 83, 119
 917.375, 84, 119
 917.5, 85, 119
 917.625, 83, 118
 917.75, 84, 118
 917.875, 84, 118
 918, 85, 119
 918.125, 82, 118
 918.25, 83, 119
 918.375, 84, 119
 918.5, 85, 118
 918.625, 83, 118
 918.75, 84, 119
 918.875, 83, 118
 919, 82, 119
 919.125, 84, 119
 919.25, 83, 119
 919.375, 83, 119
 919.5, 83, 118
 919.625, 85, 118
 919.75, 84, 119
 919.875, 85, 119
 920, 95, 119
 920.125, 85, 119
 920.25, 83, 119
 920.375, 84, 119
 920.5, 84, 119
 920.625, 85, 119
 920.75, 83, 119
 920.875, 83, 119
 921, 85, 119
 921.125, 83, 119
 921.25, 83, 119
 921.375, 85, 119
 921.5, 84, 119
 921.625, 83, 119
 921.75, 83, 119
 921.875, 84, 119
 922, 85, 119
 922.125, 86, 119
 922.25, 85, 120
 922.375, 83, 223
 922.5, 270, 262
 922.625, 83, 281
 922.75, 84, 257
 922.875, 83, 128
 923, 84, 119
 923.125, 83, 118
 923.25, 85, 118
 923.375, 83, 118
 923.5, 83, 118
 923.625, 84, 118
 923.75, 82, 118
 923.875, 83, 118
 924, 84, 118
 924.125, 84, 118
 924.25, 86, 119
 924.375, 84, 118
 924.5, 83, 118
 924.625, 84, 118
 924.75, 83, 118
 924.875, 83, 121
 925, 80, 120
 925.125, 84, 118
 925.25, 85, 118
 925.375, 85, 118
 925.5, 83, 118
 925.625, 84, 119
 925.75, 84, 118
 925.875, 83, 118
 926, 84, 118
 926.125, 83, 119
 926.25, 82, 119
 926.375, 85, 119
 926.5, 83, 118
 926.625, 82, 119
 926.75, 84, 118
 926.875, 84, 118
 927, 84, 118
 927.125, 84, 118
 927.25, 83, 118
 927.375, 83, 118
 927.5, 85, 118
 927.625, 83, 118
 927.75, 83, 118
 927.875, 84, 118
 928, 83, 118
 928.125, 83, 118
 928.25, 84, 118
 928.375, 84, 118
 928.5, 85, 118
 928.625, 84, 118
 928.75, 84, 118
 928.875, 84, 118
 929, 84, 118
 929.125, 82, 118
 929.25, 84, 118
 929.375, 84, 118
 929.5, 84, 122
 929.625, 83, 127
 929.75, 85, 124
 929.875, 82, 130
 930, 107, 123
